,County_id,Year,Unit,Income,county_name,state_code
221,01085,2014,Thousands of dollars,387287.0,Lowndes, AL
222,01085,2015,Thousands of dollars,401960.0,Lowndes, AL
223,01085,2016,Thousands of dollars,380992.0,Lowndes, AL
224,01085,2017,Thousands of dollars,397831.0,Lowndes, AL
225,01087,2013,Thousands of dollars,561473.0,Macon, AL
226,01087,2014,Thousands of dollars,568937.0,Macon, AL
227,01087,2015,Thousands of dollars,573764.0,Macon, AL
228,01087,2016,Thousands of dollars,584328.0,Macon, AL
229,01087,2017,Thousands of dollars,598989.0,Macon, AL
230,01089,2013,Thousands of dollars,15222150.0,Madison, AL
231,01089,2014,Thousands of dollars,15815402.0,Madison, AL
232,01089,2015,Thousands of dollars,16541872.0,Madison, AL
233,01089,2016,Thousands of dollars,17129956.0,Madison, AL
234,01089,2017,Thousands of dollars,17926045.0,Madison, AL
235,01091,2013,Thousands of dollars,682230.0,Marengo, AL
236,01091,2014,Thousands of dollars,703891.0,Marengo, AL
237,01091,2015,Thousands of dollars,713222.0,Marengo, AL
238,01091,2016,Thousands of dollars,717118.0,Marengo, AL
239,01091,2017,Thousands of dollars,737908.0,Marengo, AL
240,01093,2013,Thousands of dollars,849716.0,Marion, AL
241,01093,2014,Thousands of dollars,886782.0,Marion, AL
242,01093,2015,Thousands of dollars,910201.0,Marion, AL
243,01093,2016,Thousands of dollars,914920.0,Marion, AL
244,01093,2017,Thousands of dollars,964057.0,Marion, AL
245,01095,2013,Thousands of dollars,2945375.0,Marshall, AL
246,01095,2014,Thousands of dollars,3056644.0,Marshall, AL
247,01095,2015,Thousands of dollars,3179670.0,Marshall, AL
248,01095,2016,Thousands of dollars,3210126.0,Marshall, AL
249,01095,2017,Thousands of dollars,3344687.0,Marshall, AL
250,01097,2013,Thousands of dollars,14036932.0,Mobile, AL
251,01097,2014,Thousands of dollars,14354642.0,Mobile, AL
252,01097,2015,Thousands of dollars,14893696.0,Mobile, AL
253,01097,2016,Thousands of dollars,14990948.0,Mobile, AL
254,01097,2017,Thousands of dollars,15353110.0,Mobile, AL
255,01099,2013,Thousands of dollars,633486.0,Monroe, AL
256,01099,2014,Thousands of dollars,645118.0,Monroe, AL
257,01099,2015,Thousands of dollars,675164.0,Monroe, AL
258,01099,2016,Thousands of dollars,676328.0,Monroe, AL
259,01099,2017,Thousands of dollars,698545.0,Monroe, AL
260,01101,2013,Thousands of dollars,8638127.0,Montgomery, AL
261,01101,2014,Thousands of dollars,8877489.0,Montgomery, AL
262,01101,2015,Thousands of dollars,9204994.0,Montgomery, AL
263,01101,2016,Thousands of dollars,9404990.0,Montgomery, AL
264,01101,2017,Thousands of dollars,9762603.0,Montgomery, AL
265,01103,2013,Thousands of dollars,4097985.0,Morgan, AL
266,01103,2014,Thousands of dollars,4259258.0,Morgan, AL
267,01103,2015,Thousands of dollars,4355478.0,Morgan, AL
268,01103,2016,Thousands of dollars,4420878.0,Morgan, AL
269,01103,2017,Thousands of dollars,4588432.0,Morgan, AL
270,01105,2013,Thousands of dollars,283985.0,Perry, AL
271,01105,2014,Thousands of dollars,264797.0,Perry, AL
272,01105,2015,Thousands of dollars,275845.0,Perry, AL
273,01105,2016,Thousands of dollars,276657.0,Perry, AL
274,01105,2017,Thousands of dollars,285835.0,Perry, AL
275,01107,2013,Thousands of dollars,614085.0,Pickens, AL
276,01107,2014,Thousands of dollars,619602.0,Pickens, AL
277,01107,2015,Thousands of dollars,627031.0,Pickens, AL
278,01107,2016,Thousands of dollars,620246.0,Pickens, AL
279,01107,2017,Thousands of dollars,641573.0,Pickens, AL
